sample_date,test_date,wrrf_name,wrrf_abbreviation,Concentration (N1 Copies/L),Per capita load (N1 copies per day per population),annotation,population_served
2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,Owls Head,OH,41100.0,1.44E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,Port Richmond,PR,27800.0,1.86E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,Red Hook,RH,,,"Concentration below Method Limit of Detection;No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",224029
2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,Rockaway,RK,13900.0,9190000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,Tallman Island,TI,36800.0,1.89E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,Wards Island,WI,30000.0,2.09E7,"No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021)",1201485
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,26th Ward,26W,7070.0,7550000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Bowery Bay,BB,58200.0,3.31E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Coney Island,CI,27600.0,2.07E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Hunts Point,HP,9390.0,8270000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Jamaica Bay,JA,10500.0,4790000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Newtown Creek,NC,,,Concentration below Method Limit of Detection;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,North River,NR,23700.0,1.88E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Oakwood Beach,OB,75800.0,3.68E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Owls Head,OH,80100.0,3.68E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Port Richmond,PR,15100.0,1.31E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Red Hook,RH,,,Concentration below Method Limit of Detection;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Rockaway,RK,11600.0,7650000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Tallman Island,TI,7870.0,4630000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,Wards Island,WI,9040.0,7580000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);  this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,26th Ward,26W,14800.0,8870000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Bowery Bay,BB,11200.0,3900000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Coney Island,CI,32000.0,1.3E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Hunts Point,HP,23600.0,1.26E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Jamaica Bay,JA,16500.0,6350000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Newtown Creek,NC,7130.0,3850000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);  this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,North River,NR,40800.0,2.09E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Oakwood Beach,OB,109000.0,4.29E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Owls Head,OH,294000.0,9.95E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Port Richmond,PR,49700.0,2.25E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,Newtown Creek,NC,166000.0,1.09E8,"original RT-qPCR (7/28/2021) failed, RT-qPCR repeated",1156473
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Rockaway,RK,21500.0,1.49E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Tallman Island,TI,12700.0,5680000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,Wards Island,WI,32900.0,1.83E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,26th Ward,26W,8460.0,5077170.999568686,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Bowery Bay,BB,24400.0,8600000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Coney Island,CI,14800.0,6390000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Hunts Point,HP,16300.0,9370000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Jamaica Bay,JA,6630.0,2510000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Newtown Creek,NC,4580.0,2620000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,North River,NR,24700.0,1.35E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Oakwood Beach,OB,90100.0,3.56E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Owls Head,OH,193000.0,7.43E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Port Richmond,PR,14300.0,6480000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Red Hook,RH,15300.0,6200000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Rockaway,RK,24000.0,1.58E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Tallman Island,TI,13500.0,5900000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,Wards Island,WI,29000.0,1.57E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,26th Ward,26W,21000.0,1.34E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Bowery Bay,BB,22500.0,8020000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Coney Island,CI,,,Concentration below Method Limit of Detection;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Hunts Point,HP,15800.0,1.05E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Jamaica Bay,JA,16300.0,6110000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Newtown Creek,NC,,,Concentration below Method Limit of Detection;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,North River,NR,31000.0,1.64E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Oakwood Beach,OB,73300.0,2.76E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Owls Head,OH,197000.0,7.25E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Port Richmond,PR,26100.0,1.09E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Red Hook,RH,36400.0,1.29E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Rockaway,RK,5480.0,3610000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Tallman Island,TI,6107.128030885467,2466427.97051595,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,Wards Island,WI,16800.0,1.06E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,26th Ward,26W,30800.0,2.09E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Bowery Bay,BB,10100.0,4680000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Coney Island,CI,108000.0,4.96E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Hunts Point,HP,23000.0,1.53E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Jamaica Bay,JA,18300.0,7970000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Newtown Creek,NC,23300.0,1.58E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,North River,NR,12212.761868358764,7581087.00575653,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Oakwood Beach,OB,73000.0,2.86E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Owls Head,OH,190000.0,8.0E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Port Richmond,PR,27500.0,1.29E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Red Hook,RH,7320.0,3220000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Rockaway,RK,,,Concentration below Method Limit of Detection;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Tallman Island,TI,15100.0,8280000.0,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,Wards Island,WI,26400.0,1.77E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,26th Ward,26W,17000.0,1.04E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Bowery Bay,BB,32300.0,1.17E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Coney Island,CI,18500.0,7410000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Hunts Point,HP,10300.0,6150000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Jamaica Bay,JA,8560.0,3590000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Newtown Creek,NC,32200.0,1.77E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,North River,NR,16400.0,9230000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Oakwood Beach,OB,191000.0,7.31E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Owls Head,OH,75300.0,2.64E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Port Richmond,PR,58600.0,2.45E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Red Hook,RH,11600.0,4300000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection); this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Rockaway,RK,4880.0,3370000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,26th Ward,26W,33900.0,2.69E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Tallman Island,TI,12100.0,5070000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,Wards Island,WI,60500.0,3.7E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,26th Ward,26W,9770.0,6360000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Bowery Bay,BB,23500.0,8660000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Coney Island,CI,43000.0,1.65E7,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Hunts Point,HP,18800.0,1.33E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Jamaica Bay,JA,40900.0,1.51E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Newtown Creek,NC,26000.0,1.59E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,North River,NR,4800.0,3060000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Oakwood Beach,OB,281000.0,1.04E8,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Owls Head,OH,147000.0,5.21E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Port Richmond,PR,48800.0,1.96E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Red Hook,RH,13258.431079851138,6720817.0719834445,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Rockaway,RK,10600.0,6630000.0,Concentration below Method Limit of Quantification (above Method Limit of Detection);This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Tallman Island,TI,61900.0,2.6E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,Wards Island,WI,32600.0,2.63E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1201485
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,26th Ward,26W,19300.0,1.84E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),290608
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Bowery Bay,BB,49000.0,2.87E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),924695
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Coney Island,CI,39500.0,2.19E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),682342
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Hunts Point,HP,28000.0,2.26E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),755948
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Jamaica Bay,JA,20600.0,9460000.0,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),748737
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Newtown Creek,NC,23400.0,1.9E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),1156473
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,North River,NR,16100.0,1.22E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),658596
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Oakwood Beach,OB,521000.0,3.14E8,this sample was analyzed in duplicate. The higher of the 2 results is reported;This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),258731
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Owls Head,OH,177000.0,8.07E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),906442
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Port Richmond,PR,35500.0,2.85E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),226167
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Red Hook,RH,23200.0,1.37E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),224029
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Rockaway,RK,17100.0,1.13E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),120539
2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,Tallman Island,TI,27500.0,1.69E7,This concentration was obtained using a pooled standard curve (pooled from RT-qPCR plates run between 9/11/2020 and 4/14/2021),449907
